,path,label_,label
3005,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#비틀_뉴(1998)/C-220715_19_CR15_02_A067386.jpg,폭스바겐#비틀_뉴(1998),290
3478,/data/mskim/2_55_experiment/datasets/custum/현대#마이티/C-220715_09_CR14_03_A002353.jpg,현대#마이티,312
4938,/data/mskim/2_55_experiment/datasets/custum/현대#팰리세이드_펠리세이드(2018)/C-220715_10_CR13_01_A000039.jpg,현대#팰리세이드_펠리세이드(2018),372
3022,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#티구안_2세대(2018)/C-220716_12_CR15_02_A000190.jpg,폭스바겐#티구안_2세대(2018),294
3737,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220716_09_CR15_02_A000995.jpg,현대#싼타페_DM(2012),326
3671,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_점보(1997)/C-220711_11_CR13_01_A0041.jpg,현대#스타렉스_점보(1997),323
2288,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W222(2013)/C-220712_18_CR13_01_A0381.jpg,벤츠#S-클래스_W222(2013),174
4423,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_DH(2013)/C-220714_08_CR15_02_A0442.jpg,현대#제네시스_DH(2013),350
4851,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_올 뉴(2015)/C-220714_18_CR13_01_A0374.jpg,현대#투싼_올 뉴(2015),370
5142,/data/mskim/2_55_experiment/datasets/custum/혼다#CR-V_New (2011)/C-220712_16_CR14_03_A1154.jpg,혼다#CR-V_New (2011),375
2589,/data/mskim/2_55_experiment/datasets/custum/쉐보레#트레일블레이저_트레일블레이저(2020)/C-220712_17_CR13_01_A0241.jpg,쉐보레#트레일블레이저_트레일블레이저(2020),215
928,/data/mskim/2_55_experiment/datasets/custum/기아#모하비_모하비(2007)/C-220715_09_CR14_03_A002051.jpg,기아#모하비_모하비(2007),63
2669,/data/mskim/2_55_experiment/datasets/custum/쌍용#렉스턴_스포츠(2018)/C-220715_18_CR13_01_A000583.jpg,쌍용#렉스턴_스포츠(2018),227
2272,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_S-클래스(1993)/C-220714_13_CR13_01_A0463.jpg,벤츠#S-클래스_S-클래스(1993),172
4924,/data/mskim/2_55_experiment/datasets/custum/현대#팰리세이드_펠리세이드(2018)/C-220714_18_CR14_03_A0089.jpg,현대#팰리세이드_펠리세이드(2018),372
2913,/data/mskim/2_55_experiment/datasets/custum/테슬라#모델 3_모델 3(2017)/C-220714_18_CR13_01_A0345.jpg,테슬라#모델 3_모델 3(2017),273
4229,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220715_20_CR13_01_A000106.jpg,현대#아반테_CN7(2020),338
2544,/data/mskim/2_55_experiment/datasets/custum/쉐보레#캡티바_캡티바(2011)/C-220715_20_CR14_03_A000212.jpg,쉐보레#캡티바_캡티바(2011),206
2083,/data/mskim/2_55_experiment/datasets/custum/벤츠#C-클래스_W205(2014)/C-220711_16_CR13_01_A0142.jpg,벤츠#C-클래스_W205(2014),156
342,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 (2015)/C-220715_20_CR14_03_A000161.jpg,기아#K3_더 뉴 (2015),32
2528,/data/mskim/2_55_experiment/datasets/custum/쉐보레#올란도_올란도(2011)/C-220713_11_CR13_01_A0085.jpg,쉐보레#올란도_올란도(2011),203
4045,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220713_12_CR13_01_A0111.jpg,현대#쏘나타_YF(2009),334
362,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 2세대 (2021)/C-220711_16_CR13_01_A0040.jpg,기아#K3_더 뉴 2세대 (2021),33
2769,/data/mskim/2_55_experiment/datasets/custum/아우디#A3_뉴(2003)/C-220714_08_CR13_01_A0029.jpg,아우디#A3_뉴(2003),244
3479,/data/mskim/2_55_experiment/datasets/custum/현대#마이티/C-220715_19_CR14_03_A002452.jpg,현대#마이티,312
1584,/data/mskim/2_55_experiment/datasets/custum/도요타#프리우스_프리우스(1997)/C-220715_09_CR15_02_A047489.jpg,도요타#프리우스_프리우스(1997),110
2683,/data/mskim/2_55_experiment/datasets/custum/쌍용#체어맨_뉴(2003)/C-220715_11_CR15_02_A000025.jpg,쌍용#체어맨_뉴(2003),232
2735,/data/mskim/2_55_experiment/datasets/custum/쌍용#티볼리_티볼리(2015)/C-220712_18_CR13_01_A1269.jpg,쌍용#티볼리_티볼리(2015),243
237,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X5 (G05)(2019)/C-220713_19_CR14_03_A1439.jpg,BMW#X시리즈_X5 (G05)(2019),23
633,/data/mskim/2_55_experiment/datasets/custum/기아#K8_K8(2021)/C-220712_18_CR13_01_A0988.jpg,기아#K8_K8(2021),45
3723,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220712_16_CR14_03_A0693.jpg,현대#싼타페_DM(2012),326
1586,/data/mskim/2_55_experiment/datasets/custum/도요타#프리우스_프리우스(1997)/C-220715_20_CR14_03_A000110.jpg,도요타#프리우스_프리우스(1997),110
4183,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_AD(2015)/C-220713_08_CR14_03_A3184.jpg,현대#아반테_AD(2015),337
4981,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220714_10_CR15_02_A1465.jpg,현대#포터,373
4627,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G90(2018)/C-220715_20_CR14_03_A000462.jpg,현대#제네시스_G90(2018),356
4475,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G70(2017)/C-220714_13_CR13_01_A0178.jpg,현대#제네시스_G70(2017),352
3641,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 더뉴(2017)/C-220711_15_CR13_01_A0156.jpg,현대#스타렉스_그랜드 더뉴(2017),321
286,/data/mskim/2_55_experiment/datasets/custum/Unknown#Unknown/C-220713_11_CR13_01_A0080.jpg,Unknown#Unknown,28
1180,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220712_12_CR14_03_A0809.jpg,기아#쏘렌토_4세대(2020),74
625,/data/mskim/2_55_experiment/datasets/custum/기아#K8_K8(2021)/C-220715_13_CR13_01_A000121.jpg,기아#K8_K8(2021),45
4873,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_올 뉴(2015)/C-220716_12_CR15_02_A000024.jpg,현대#투싼_올 뉴(2015),370
1568,/data/mskim/2_55_experiment/datasets/custum/도요타#캠리_뉴(2012)/C-220712_15_CR13_01_A0280.jpg,도요타#캠리_뉴(2012),107
3782,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220717_19_CR15_02_A0375.jpg,현대#싼타페_DM(2012),326
1413,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220713_12_CR14_03_A1380.jpg,기아#카니발_올 뉴(2014),89
4515,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80 (RG3)(2020)/C-220715_14_CR14_03_A001040.jpg,현대#제네시스_G80 (RG3)(2020),353
1456,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220713_18_CR13_01_A1690.jpg,기아#카니발_올 뉴(2014),89
468,/data/mskim/2_55_experiment/datasets/custum/기아#K5_K5(2010)/C-220715_10_CR13_01_A000562.jpg,기아#K5_K5(2010),38
4883,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_올 뉴(2015)/C-220715_10_CR13_01_A000090.jpg,현대#투싼_올 뉴(2015),370
3930,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220713_19_CR13_01_A0553.jpg,현대#쏘나타_LF(2014),332
3533,/data/mskim/2_55_experiment/datasets/custum/현대#베라크루즈_베라크루즈(2006)/C-220715_13_CR14_03_A000265.jpg,현대#베라크루즈_베라크루즈(2006),317
594,/data/mskim/2_55_experiment/datasets/custum/기아#K7_프리미어(2019)/C-220713_22_CR13_01_A1340.jpg,기아#K7_프리미어(2019),44
741,/data/mskim/2_55_experiment/datasets/custum/기아#레이_더 뉴(2017)/C-220715_20_CR13_01_A000364.jpg,기아#레이_더 뉴(2017),54
4796,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_NX4(2020)/C-220715_19_CR14_03_A007695.jpg,현대#투싼_NX4(2020),367
1926,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM7_SM7(2004)/C-220716_20_CR13_01_A000420.jpg,르노삼성#SM7_SM7(2004),143
347,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 (2015)/C-220716_12_CR14_03_A000792.jpg,기아#K3_더 뉴 (2015),32
3947,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220714_18_CR13_01_A0255.jpg,현대#쏘나타_LF(2014),332
2042,/data/mskim/2_55_experiment/datasets/custum/벤츠#A-클래스_W177(2019)/C-220716_07_CR13_01_A000436.jpg,벤츠#A-클래스_W177(2019),153
2049,/data/mskim/2_55_experiment/datasets/custum/벤츠#B-클래스_W246(2012)/C-220715_10_CR15_02_A000294.jpg,벤츠#B-클래스_W246(2012),154
975,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220714_15_CR15_02_A1699.jpg,기아#봉고 3,64
4331,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220714_09_CR15_02_A1649.jpg,현대#아반테_MD(2010),340
4326,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220715_09_CR15_02_A047211.jpg,현대#아반테_MD(2010),340
2868,/data/mskim/2_55_experiment/datasets/custum/인피니티#G시리즈_G25(2011)/C-220712_17_CR14_03_A0009.jpg,인피니티#G시리즈_G25(2011),262
612,/data/mskim/2_55_experiment/datasets/custum/기아#K7_프리미어(2019)/C-220714_08_CR15_02_A1417.jpg,기아#K7_프리미어(2019),44
3937,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220712_18_CR13_01_A0772.jpg,현대#쏘나타_LF(2014),332
5049,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_18_CR13_01_A000231.jpg,현대#포터,373
277,/data/mskim/2_55_experiment/datasets/custum/Unknown#Unknown/C-220715_07_CR13_01_A000753.jpg,Unknown#Unknown,28
2642,/data/mskim/2_55_experiment/datasets/custum/쌍용#렉스턴_G4(2017)/C-220712_18_CR13_01_A0894.jpg,쌍용#렉스턴_G4(2017),220
456,/data/mskim/2_55_experiment/datasets/custum/기아#K5_3세대(2019)/C-220713_20_CR13_01_A0639.jpg,기아#K5_3세대(2019),37
4296,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220715_18_CR13_01_A000834.jpg,현대#아반테_MD(2010),340
1366,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_R(2010)/C-220712_18_CR13_01_A0078.jpg,기아#카니발_R(2010),87
134,/data/mskim/2_55_experiment/datasets/custum/BMW#5시리즈 _G30(2017)/C-220714_12_CR13_01_A0042.jpg,BMW#5시리즈 _G30(2017),10
779,/data/mskim/2_55_experiment/datasets/custum/기아#레이_레이(2011)/C-220717_18_CR15_02_A1198.jpg,기아#레이_레이(2011),55
1378,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_R(2010)/C-220714_07_CR13_01_A0345.jpg,기아#카니발_R(2010),87
2491,/data/mskim/2_55_experiment/datasets/custum/쉐보레#스파크_스파크(2011)/C-220711_12_CR13_01_A0030.jpg,쉐보레#스파크_스파크(2011),198
4102,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220711_12_CR13_01_A0031.jpg,현대#쏘나타_뉴 라이즈(2017),335
1361,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220715_19_CR13_01_A072838.jpg,기아#카니발_4세대(2020),86
976,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220714_18_CR13_01_A0028.jpg,기아#봉고 3,64
3259,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220714_12_CR13_01_A0058.jpg,현대#그랜저_IG(2016),308
2741,/data/mskim/2_55_experiment/datasets/custum/쌍용#티볼리_티볼리(2015)/C-220715_09_CR14_03_A003975.jpg,쌍용#티볼리_티볼리(2015),243
4302,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220714_08_CR15_02_A0288.jpg,현대#아반테_MD(2010),340
5082,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_09_CR13_01_A004772.jpg,현대#포터,373
4677,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_GV80(2020)/C-220717_16_CR15_02_A0137.jpg,현대#제네시스_GV80(2020),359
426,/data/mskim/2_55_experiment/datasets/custum/기아#K5_3세대(2019)/C-220715_19_CR14_03_A002658.jpg,기아#K5_3세대(2019),37
13,/data/mskim/2_55_experiment/datasets/custum/BMW#2시리즈 _F45(2015)/C-220711_10_CR13_01_A0149.jpg,BMW#2시리즈 _F45(2015),2
723,/data/mskim/2_55_experiment/datasets/custum/기아#레이_더 뉴(2017)/C-220716_20_CR13_01_A000622.jpg,기아#레이_더 뉴(2017),54
640,/data/mskim/2_55_experiment/datasets/custum/기아#K9_더 뉴 2세대(2021)/C-220714_17_CR13_01_A0462.jpg,기아#K9_더 뉴 2세대(2021),47
5079,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_19_CR14_03_A008476.jpg,현대#포터,373
2381,/data/mskim/2_55_experiment/datasets/custum/볼보#XC90_XC90(2003)/C-220716_13_CR15_02_A000361.jpg,볼보#XC90_XC90(2003),186
2388,/data/mskim/2_55_experiment/datasets/custum/쉐보레#다마스_뉴(2008)/C-220712_13_CR14_03_A0610.jpg,쉐보레#다마스_뉴(2008),188
3745,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220712_08_CR14_03_A0210.jpg,현대#싼타페_DM(2012),326
4057,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220712_13_CR14_03_A0274.jpg,현대#쏘나타_뉴 라이즈(2017),335
2232,/data/mskim/2_55_experiment/datasets/custum/벤츠#GLC-클래스_X253(2016)/C-220714_17_CR13_01_A0054.jpg,벤츠#GLC-클래스_X253(2016),167
606,/data/mskim/2_55_experiment/datasets/custum/기아#K7_프리미어(2019)/C-220711_07_CR13_01_A0369.jpg,기아#K7_프리미어(2019),44
4318,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_MD(2010)/C-220712_18_CR13_01_A1088.jpg,현대#아반테_MD(2010),340
946,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220715_09_CR14_03_A002555.jpg,기아#봉고 3,64
5131,/data/mskim/2_55_experiment/datasets/custum/혼다#CR-V_5세대(2017)/C-220714_18_CR13_01_A0233.jpg,혼다#CR-V_5세대(2017),374
560,/data/mskim/2_55_experiment/datasets/custum/기아#K7_올 뉴(2016)/C-220716_12_CR15_02_A000895.jpg,기아#K7_올 뉴(2016),43
836,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴(JA),어반(2017)/C-220714_18_CR14_03_A0166.jpg","기아#모닝_올 뉴(JA),어반(2017)",59
800,/data/mskim/2_55_experiment/datasets/custum/기아#로체_이노베이션(2008)/C-220716_19_CR15_02_A001112.jpg,기아#로체_이노베이션(2008),57
3790,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_TM(2018)/C-220713_14_CR13_01_A0258.jpg,현대#싼타페_TM(2018),327
3298,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220714_06_CR13_01_A0238.jpg,현대#그랜저_IG(2016),308
2888,/data/mskim/2_55_experiment/datasets/custum/지프#체로키_KL(2019)/C-220717_14_CR15_02_A0699.jpg,지프#체로키_KL(2019),268
122,/data/mskim/2_55_experiment/datasets/custum/BMW#5시리즈 _G30(2017)/C-220711_13_CR13_01_A0068.jpg,BMW#5시리즈 _G30(2017),10
2130,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W212(2009)/C-220714_12_CR14_03_A0623.jpg,벤츠#E-클래스_W212(2009),162
3359,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220713_19_CR13_01_A1595.jpg,현대#그랜저_IG(더 뉴)(2016),309
3654,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 더뉴(2017)/C-220716_07_CR14_03_A000709.jpg,현대#스타렉스_그랜드 더뉴(2017),321
1952,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220713_12_CR14_03_A3175.jpg,마을버스#Unknown,146
1946,/data/mskim/2_55_experiment/datasets/custum/마을버스#Unknown/C-220714_13_CR14_03_A0763.jpg,마을버스#Unknown,146
4452,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_EQ900(2015)/C-220712_12_CR14_03_A0816.jpg,현대#제네시스_EQ900(2015),351
2431,/data/mskim/2_55_experiment/datasets/custum/쉐보레#말리부_올 뉴(2016)/C-220715_10_CR13_01_A000354.jpg,쉐보레#말리부_올 뉴(2016),194
2791,/data/mskim/2_55_experiment/datasets/custum/아우디#A5_A5(2007)/C-220714_12_CR14_03_A1070.jpg,아우디#A5_A5(2007),247
2189,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W213(2016)/C-220714_14_CR13_01_A0255.jpg,벤츠#E-클래스_W213(2016),163
266,/data/mskim/2_55_experiment/datasets/custum/Unknown#Unknown/C-220716_20_CR15_02_A000498.jpg,Unknown#Unknown,28
3825,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_TM(2018)/C-220716_09_CR15_02_A000325.jpg,현대#싼타페_TM(2018),327
4171,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_AD(2015)/C-220717_19_CR15_02_A0297.jpg,현대#아반테_AD(2015),337
3195,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220714_14_CR13_01_A0054.jpg,현대#그랜저_IG(2016),308
2828,/data/mskim/2_55_experiment/datasets/custum/아우디#A7_A7(2010)/C-220714_14_CR15_02_A1570.jpg,아우디#A7_A7(2010),251
2007,/data/mskim/2_55_experiment/datasets/custum/미니#쿠퍼_컨트리맨(2011)/C-220714_18_CR13_01_A0238.jpg,미니#쿠퍼_컨트리맨(2011),149
2091,/data/mskim/2_55_experiment/datasets/custum/벤츠#C-클래스_W206(2022)/C-220715_18_CR13_01_A000233.jpg,벤츠#C-클래스_W206(2022),157
18,/data/mskim/2_55_experiment/datasets/custum/BMW#3시리즈 _E90(2005)/C-220716_10_CR14_03_A000288.jpg,BMW#3시리즈 _E90(2005),3
4637,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_GV60(2021)/C-220715_19_CR14_03_A008110.jpg,현대#제네시스_GV60(2021),357
1292,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_올 뉴(2014)/C-220715_19_CR15_02_A039855.jpg,기아#쏘렌토_올 뉴(2014),80
3226,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220714_17_CR14_03_A1108.jpg,현대#그랜저_IG(2016),308
4116,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220714_17_CR15_02_A0736.jpg,현대#쏘나타_뉴 라이즈(2017),335
639,/data/mskim/2_55_experiment/datasets/custum/기아#K9_더 뉴 2세대(2021)/C-220711_16_CR13_01_A0133.jpg,기아#K9_더 뉴 2세대(2021),47
3185,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220716_12_CR15_02_A001135.jpg,현대#그랜저_HG(2013),307
3250,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220715_07_CR13_01_A001019.jpg,현대#그랜저_IG(2016),308
4818,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_ix(2009)/C-220713_19_CR13_01_A0761.jpg,현대#투싼_ix(2009),368
4948,/data/mskim/2_55_experiment/datasets/custum/현대#팰리세이드_펠리세이드(2018)/C-220713_18_CR13_01_A1703.jpg,현대#팰리세이드_펠리세이드(2018),372
4224,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220716_14_CR14_03_A000995.jpg,현대#아반테_CN7(2020),338
306,/data/mskim/2_55_experiment/datasets/custum/Unknown#Unknown/C-220714_18_CR15_02_A1272.jpg,Unknown#Unknown,28
3697,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_CM(2005)/C-220714_07_CR13_01_A0443.jpg,현대#싼타페_CM(2005),325
1779,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM6_QM6(2016)/C-220717_15_CR15_02_A0775.jpg,르노삼성#QM6_QM6(2016),131
4916,/data/mskim/2_55_experiment/datasets/custum/현대#팰리세이드_펠리세이드(2018)/C-220717_14_CR15_02_A0224.jpg,현대#팰리세이드_펠리세이드(2018),372
3376,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220714_08_CR14_03_A0929.jpg,현대#그랜저_IG(더 뉴)(2016),309
324,/data/mskim/2_55_experiment/datasets/custum/기아#K3_K3(2012)/C-220715_18_CR13_01_A000785.jpg,기아#K3_K3(2012),31
1284,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220713_19_CR13_01_A0558.jpg,기아#쏘렌토_더 뉴(2017),78
4248,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220712_18_CR13_01_A0894.jpg,현대#아반테_CN7(2020),338
4402,/data/mskim/2_55_experiment/datasets/custum/현대#에쿠스_에쿠스(신형)(2009)/C-220715_18_CR13_01_A000428.jpg,현대#에쿠스_에쿠스(신형)(2009),347
5086,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220716_13_CR15_02_A000252.jpg,현대#포터,373
1337,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220716_07_CR13_01_A000058.jpg,기아#카니발_4세대(2020),86
2249,/data/mskim/2_55_experiment/datasets/custum/벤츠#GLE-클래스_W166(2016)/C-220714_12_CR14_03_A0391.jpg,벤츠#GLE-클래스_W166(2016),168
2777,/data/mskim/2_55_experiment/datasets/custum/아우디#A4_B9(2016)/C-220714_15_CR15_02_A0270.jpg,아우디#A4_B9(2016),245
3939,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220714_14_CR13_01_A0155.jpg,현대#쏘나타_LF(2014),332
1804,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM3_뉴(2009)/C-220715_19_CR14_03_A007772.jpg,르노삼성#SM3_뉴(2009),135
884,"/data/mskim/2_55_experiment/datasets/custum/기아#모닝_올 뉴,더 뉴(2011)/C-220712_16_CR13_01_A0048.jpg","기아#모닝_올 뉴,더 뉴(2011)",60
2809,/data/mskim/2_55_experiment/datasets/custum/아우디#A6_뉴(2004)/C-220712_13_CR14_03_A0878.jpg,아우디#A6_뉴(2004),249
